"19-525","Upd51","Team2","B,F","2010-01-13 02:17:07","2014-01-01 00:00:00"
"16-3184","Person16_2010","Team1","H","2010-01-22 17:01:25","2010-03-17 07:29:42.939149"
"115-8245","Upd38","Team1","B,I,E,H,D","2010-01-26 05:45:22","2012-01-01 00:00:00"
"175-2828","Upd1","Team2","C,F,D,A","2010-01-27 08:09:24","2012-01-01 00:00:00"
"69-890","Upd35","Team1","A,I,F","2010-02-02 16:37:31","2014-01-01 00:00:00"
"151-2250","Upd5","Team4","C,D,G,J,A","2010-02-05 18:25:41","2011-01-01 00:00:00"
"126-1618","Upd18","Team2","E,I,J,C","2010-02-11 03:40:58","2014-01-01 00:00:00"
"171-2123","Upd27","Team3","A,C,I,H","2010-02-20 11:18:33","2013-01-01 00:00:00"
"143-6341","Upd47","Team1","G,F,A,E","2010-02-21 22:29:24","2014-01-01 00:00:00"
"37-8377","Upd49","Team2","H,D,C,E","2010-02-28 17:43:10","2014-01-01 00:00:00"
"130-3923","Upd41","Team3","G,B,A","2010-03-21 13:20:55","2014-01-01 00:00:00"
"71-1099","Upd41","Team1","C,J","2010-03-24 10:06:49","2013-01-01 00:00:00"
"135-2777","Person135_2010","Team2","F","2010-04-06 08:11:28","2010-12-08 03:13:01.060625"
"64-5029","Person64_2010","Team2","A,K","2010-04-09 19:21:29","2010-10-28 09:27:19.698829"
"86-505","Upd28","Team4","G,D,E","2010-04-13 16:32:15","2014-01-01 00:00:00"
"61-4825","Person61_2010","Team3","C,I","2010-04-17 19:48:52","2010-12-30 02:05:29.598643"
"187-2498","Upd52","Team1","D,B","2010-04-29 09:20:46","2014-01-01 00:00:00"
"145-2926","Person145_2010","Team2","E","2010-05-06 17:04:07","2011-01-02 07:02:23.618120"
"114-2828","Upd23","Team2","B,J,K,A,C,I","2010-05-11 05:31:07","2014-01-01 00:00:00"
"91-5950","Upd56","Team2","D,E,J,A,B","2010-05-17 18:47:57","2014-01-01 00:00:00"
"48-4030","Upd12","Team2","F,J,E","2010-05-29 03:02:17","2014-01-01 00:00:00"
"184-4457","Upd36","Team2","J,B,K","2010-06-05 20:10:13","2014-01-01 00:00:00"
"120-1055","Upd37","Team1","J,E","2010-06-13 07:35:39","2014-01-01 00:00:00"
"33-5768","Upd15","Team2","E,H,G","2010-06-14 19:51:49","2012-01-01 00:00:00"
"80-7060","Upd29","Team3","D,K","2010-06-17 01:03:56","2012-01-01 00:00:00"
"157-4947","Person157_2010","Team4","","2010-06-17 09:18:42","2011-01-10 22:33:50.214282"
"173-4331","Person173_2010","Team2","H,K,D,C","2010-07-13 09:36:13","2011-02-05 10:05:46.623021"
"168-7541","Upd4","Team1","D,G","2010-07-14 13:25:15","2014-01-01 00:00:00"
"103-6980","Upd21","Team4","E,A,C","2010-07-19 17:15:55","2014-01-01 00:00:00"
"50-6433","Upd45","Team1","E,J,K","2010-08-11 20:32:26","2012-01-01 00:00:00"
"95-7538","Upd48","Team2","C,B,I","2010-08-16 13:35:59","2013-01-01 00:00:00"
"43-6016","Upd3","Team3","B,F","2010-08-20 23:50:24","2012-01-01 00:00:00"
"121-7147","Upd29","Team2","A","2010-08-23 07:08:29","2013-01-01 00:00:00"
"25-70","Upd32","Team2","H,J,D,B,F","2010-08-23 15:17:23","2014-01-01 00:00:00"
"23-2113","Person23_2010","Team4","B","2010-08-29 06:01:25","2010-09-02 05:03:51.950168"
"97-5350","Upd18","Team1","E","2010-09-02 03:47:50","2012-01-01 00:00:00"
"24-4798","Person24_2010","Team1","C,K,F","2010-09-05 23:30:51","2011-03-05 02:40:28.799444"
"113-5821","Upd0","Team2","F,A,B,I,C","2010-09-10 12:38:20","2013-01-01 00:00:00"
"66-2455","Upd42","Team2","K,F,H","2010-09-17 20:49:37","2013-01-01 00:00:00"
"104-855","Person104_2010","Team3","C","2010-09-20 03:35:23","2011-05-19 21:18:50.997332"
"47-5426","Person47_2010","Team4","D,E","2010-09-23 00:42:22","2011-03-04 21:38:06.868819"
"191-987","Upd3","Team4","F","2010-09-24 10:40:40","2013-01-01 00:00:00"
"139-6026","Person139_2010","Team2","","2010-10-04 09:43:39","2010-11-18 08:02:35.210633"
"5-7617","Upd25","Team3","B,E,K","2010-10-10 05:33:34","2014-01-01 00:00:00"
"60-5267","Upd42","Team4","D,G,K,B","2010-10-15 13:00:20","2012-01-01 00:00:00"
"56-3543","Upd46","Team4","H,C,B,F","2010-10-22 10:05:51","2014-01-01 00:00:00"
"85-1685","Upd17","Team4","K,G,C","2010-10-23 13:42:55","2012-01-01 00:00:00"
"116-4308","Upd59","Team2","I,K,J","2010-10-29 23:53:53","2011-01-01 00:00:00"
"4-5410","Upd39","Team3","J,F","2010-11-06 01:15:14","2013-01-01 00:00:00"
"138-5116","Upd17","Team4","E,G,A,C","2010-11-06 15:51:44","2013-01-01 00:00:00"
"67-5022","Person67_2010","Team1","H","2010-11-06 19:36:01","2011-01-24 04:40:10.938052"
"21-9916","Upd57","Team4","H,I,C,J","2010-11-14 01:51:56","2011-01-01 00:00:00"
"26-1452","Person26_2010","Team2","H,I,F,C","2010-11-19 12:21:05","2011-08-11 17:01:17.363194"
"155-1328","Upd47","Team1","E,A,K","2010-11-20 19:47:47","2011-01-01 00:00:00"
"101-9901","Upd7","Team1","B","2010-12-02 03:17:04","2011-01-01 00:00:00"
"29-2207","Person29_2010","Team1","C,F,I,E","2010-12-11 09:13:59","2011-09-05 11:14:37.083006"
"152-8688","Upd32","Team4","","2010-12-16 14:10:11","2013-01-01 00:00:00"
"76-4488","Upd24","Team1","","2010-12-17 16:51:17","2012-01-01 00:00:00"
"172-2791","Upd55","Team2","I,K","2010-12-22 20:50:12","2012-01-01 00:00:00"
"0-9323","Upd36","Team1","E,D,F,G","2011-01-06 05:30:15","2013-01-01 00:00:00"
"49-6104","Upd20","Team4","C","2011-02-03 04:02:25","2013-01-01 00:00:00"
"18-7709","Person18_2011","Team1","D,J","2011-02-20 08:19:10","2011-03-09 04:32:56.102516"
"4-2715","Upd53","Team2","I,A","2011-03-06 21:43:28","2012-01-01 00:00:00"
"19-8835","Upd39","Team3","C,A,E,D","2011-03-13 01:07:49","2014-01-01 00:00:00"
"47-7368","Upd57","Team1","H,K,D,F,B","2011-03-22 18:55:20","2014-01-01 00:00:00"
"43-2405","Person43_2011","Team3","H,G,A","2011-04-25 11:34:16","2011-05-24 14:31:51.494272"
"8-7422","Person8_2011","Team3","I","2011-05-06 08:08:16","2011-06-20 18:03:50.713550"
