"2011-01-01 05:32:34.627670","15-3290_2011","Assigned to analyst"
"2011-01-01 10:08:32.293903","22-1078_2011","Assigned to analyst"
"2011-01-01 21:16:36.209798","15-3290_2011","Response"
"2011-01-02 10:57:27.013027","22-1078_2011","Response"
"2011-01-02 17:51:48.207918","15-3290_2011","Response"
"2011-01-03 14:05:42.715195","22-1078_2011","Response"
"2011-01-03 21:31:49.057946","22-1078_2011","Response"
"2011-01-03 23:27:34.663059","28-9827_2011","Assigned to analyst"
"2011-01-04 03:17:31.872920","22-1078_2011","Response"
"2011-01-04 05:14:35.472346","28-9827_2011","Response"
"2011-01-04 12:22:54.995491","10-8794_2011","Assigned to analyst"
"2011-01-05 06:26:56.587227","22-1078_2011","Response"
"2011-01-05 06:48:00.157578","22-1078_2011","Response"
"2011-01-05 11:07:59.943521","15-3290_2011","Response"
"2011-01-05 12:59:59.321816","15-3290_2011","Response"
"2011-01-05 18:46:00.133655","15-3290_2011","Response"
"2011-01-05 20:03:12.366877","22-1078_2011","Response"
"2011-01-06 15:34:27.452599","28-9827_2011","Close"
"2011-01-06 15:41:22.254413","22-1078_2011","Response"
"2011-01-07 06:25:42.879532","10-8794_2011","Response"
"2011-01-07 12:01:55.326502","22-1078_2011","Response"
"2011-01-08 21:18:45.984655","22-1078_2011","Response"
"2011-01-09 02:24:32.849387","22-1078_2011","Response"
"2011-01-09 06:02:45.821868","22-1078_2011","Close"
"2011-01-09 15:59:30.308653","11-3973_2011","Assigned to analyst"
"2011-01-11 21:33:10.284067","10-8794_2011","Response"
"2011-01-13 11:08:30.140207","54-8613_2011","Assigned to analyst"
"2011-01-13 11:16:03.930157","11-3973_2011","Response"
"2011-01-14 08:34:32.981870","54-8613_2011","Response"
"2011-01-15 00:41:18.811210","54-8613_2011","Response"
"2011-01-15 04:25:19.681812","54-8613_2011","Response"
"2011-01-16 02:59:36.475949","54-8613_2011","Response"
"2011-01-16 21:59:28.693983","11-3973_2011","Response"
"2011-01-17 01:28:25.549654","54-8613_2011","Response"
"2011-01-18 07:20:00.188665","11-3973_2011","Response"
"2011-01-18 09:00:10.217882","54-8613_2011","Response"
"2011-01-19 03:00:53.727020","54-8613_2011","Response"
"2011-01-21 11:12:19.637323","54-8613_2011","Response"
"2011-01-21 17:50:33.332398","54-8613_2011","Response"
"2011-01-22 13:27:10.521443","54-8613_2011","Response"
"2011-01-22 15:04:11.450162","11-3973_2011","Response"
"2011-01-23 12:32:58.298923","11-3973_2011","Response"
"2011-01-24 07:33:27.272603","54-8613_2011","Response"
"2011-01-27 02:53:25.659553","43-336_2011","Assigned to analyst"
"2011-01-27 12:59:06.493319","43-336_2011","Response"
"2011-01-27 21:24:38.759842","2-2712_2011","Assigned to analyst"
"2011-01-28 03:01:34.463493","15-3290_2011","Close"
"2011-01-29 13:53:57.522818","2-2712_2011","Response"
"2011-01-30 05:57:20.428528","9-1493_2011","Assigned to analyst"
"2011-01-30 07:03:20.016697","9-1493_2011","Response"
"2011-01-30 08:51:07.079901","9-1493_2011","Response"
"2011-01-30 09:42:17.823850","9-1493_2011","Response"
"2011-01-30 17:36:40.474955","9-1493_2011","Response"
"2011-01-30 19:11:55.116767","9-1493_2011","Response"
"2011-01-30 21:55:52.485460","9-1493_2011","Response"
"2011-01-30 23:30:10.673833","9-1493_2011","Response"
"2011-01-31 01:32:37.622166","9-1493_2011","Response"
"2011-01-31 04:07:28.695434","9-1493_2011","Response"
"2011-02-01 07:25:44.145936","81-6601_2011","Assigned to analyst"
"2011-02-01 13:58:44.553131","81-6601_2011","Response"
"2011-02-01 15:56:49.037547","81-6601_2011","Response"
"2011-02-01 19:41:17.796731","81-6601_2011","Response"
"2011-02-01 19:42:46.992373","81-6601_2011","Response"
"2011-02-01 22:51:25.502650","81-6601_2011","Response"
"2011-02-02 02:01:28.032300","81-6601_2011","Response"
"2011-02-02 04:24:31.503035","81-6601_2011","Response"
"2011-02-02 23:56:16.218520","81-6601_2011","Close"
"2011-02-04 07:49:19.441346","12-2417_2011","Assigned to analyst"
"2011-02-04 10:49:26.332012","12-2417_2011","Response"
"2011-02-04 17:51:05.607683","12-2417_2011","Response"
"2011-02-08 10:25:26.928110","12-2417_2011","Close"
"2011-02-09 21:36:00.291556","9-1493_2011","Close"
"2011-02-10 17:04:51.011025","35-2351_2011","Assigned to analyst"
"2011-02-10 22:31:34.899729","35-2351_2011","Response"
"2011-02-10 22:38:19.622253","35-2351_2011","Response"
"2011-02-10 23:45:26.416646","35-2351_2011","Response"
"2011-02-11 00:52:45.545731","35-2351_2011","Response"
"2011-02-11 02:45:44.102924","35-2351_2011","Response"
"2011-02-11 03:10:03.419054","35-2351_2011","Response"
"2011-02-11 07:14:17.091967","21-622_2011","Assigned to analyst"
"2011-02-11 07:20:53.755037","35-2351_2011","Response"
"2011-02-11 21:06:52.752520","21-622_2011","Response"
"2011-02-11 22:49:52.291487","21-622_2011","Response"
"2011-02-13 18:46:18.951322","54-8613_2011","Close"
"2011-02-13 21:40:48.248511","21-622_2011","Response"
"2011-02-15 22:50:07.429860","35-2351_2011","Close"
"2011-02-16 04:40:35.341563","21-622_2011","Response"
"2011-02-16 07:13:36.079910","21-622_2011","Response"
"2011-02-18 01:37:53.943574","21-622_2011","Response"
"2011-02-18 19:20:17.321722","78-9243_2011","Assigned to analyst"
"2011-02-19 04:46:49.811136","21-622_2011","Response"
"2011-02-19 06:25:27.066984","36-1376_2011","Assigned to analyst"
"2011-02-19 08:12:31.756938","36-1376_2011","Response"
