"2013-01-06 15:39:05.427558","92-3555_2013","Assigned to analyst"
"2013-01-06 17:47:54.271313","92-3555_2013","Response"
"2013-01-06 19:38:23.321676","92-3555_2013","Response"
"2013-01-06 23:22:28.617037","92-3555_2013","Response"
"2013-01-06 23:34:08.472517","92-3555_2013","Response"
"2013-01-07 00:20:53.642755","92-3555_2013","Response"
"2013-01-07 01:37:58.596120","92-3555_2013","Response"
"2013-01-08 13:22:11.564103","21-2647_2013","Assigned to analyst"
"2013-01-08 15:21:43.785550","21-2647_2013","Response"
"2013-01-08 18:07:19.974839","21-2647_2013","Response"
"2013-01-08 20:57:40.728603","21-2647_2013","Response"
"2013-01-08 21:38:19.863559","21-2647_2013","Response"
"2013-01-09 03:37:07.216579","21-2647_2013","Response"
"2013-01-09 05:53:45.806988","21-2647_2013","Response"
"2013-01-09 07:24:24.087761","21-2647_2013","Response"
"2013-01-13 19:50:04.831179","48-1649_2013","Assigned to analyst"
"2013-01-14 01:13:04.573964","69-4635_2013","Assigned to analyst"
"2013-01-14 02:11:40.203935","21-2647_2013","Close"
"2013-01-14 17:23:17.184688","92-3555_2013","Close"
"2013-01-14 23:06:12.207589","69-4635_2013","Response"
"2013-01-15 16:14:16.318672","48-1649_2013","Response"
"2013-01-16 04:52:19.414359","53-3743_2013","Assigned to analyst"
"2013-01-18 01:42:30.780020","55-9496_2013","Assigned to analyst"
"2013-01-18 18:21:32.401717","69-4635_2013","Response"
"2013-01-18 19:01:18.480771","53-3743_2013","Response"
"2013-01-18 22:37:12.913831","55-9496_2013","Response"
"2013-01-19 03:24:18.352358","55-9496_2013","Response"
"2013-01-19 06:40:46.778673","48-1649_2013","Response"
"2013-01-19 11:57:25.447386","48-1649_2013","Response"
"2013-01-19 20:23:57.801311","55-9496_2013","Response"
"2013-01-20 22:11:13.118160","55-9496_2013","Response"
"2013-01-20 22:25:24.884542","55-9496_2013","Response"
"2013-01-21 03:12:47.835934","53-3743_2013","Response"
"2013-01-21 09:10:17.429002","69-4635_2013","Response"
"2013-01-21 13:03:40.516736","55-9496_2013","Response"
"2013-01-21 14:23:51.499726","48-1649_2013","Response"
"2013-01-22 18:08:00.115143","53-3743_2013","Response"
"2013-01-23 06:11:22.191025","69-4635_2013","Response"
"2013-01-23 09:31:03.470459","48-1649_2013","Response"
"2013-01-23 18:41:20.401333","55-9496_2013","Response"
"2013-01-24 02:47:34.913370","69-4635_2013","Response"
"2013-01-24 22:59:25.593132","55-9496_2013","Response"
"2013-01-25 20:25:50.786351","79-8076_2013","Assigned to analyst"
"2013-01-26 00:11:03.208319","48-1649_2013","Response"
"2013-01-26 06:51:13.923411","69-4635_2013","Response"
"2013-01-26 06:55:58.442165","55-9496_2013","Response"
"2013-01-27 07:34:10.738454","79-8076_2013","Response"
"2013-01-27 12:49:38.946763","48-1649_2013","Response"
"2013-01-28 00:51:01.175403","55-9496_2013","Response"
"2013-01-28 01:43:20.487904","79-8076_2013","Response"
"2013-01-28 11:59:01.765378","55-9496_2013","Response"
"2013-01-30 06:24:04.723711","48-1649_2013","Response"
"2013-01-30 17:31:06.362575","79-8076_2013","Response"
"2013-01-31 14:05:35.017696","79-8076_2013","Response"
"2013-01-31 16:12:42.194252","48-1649_2013","Response"
"2013-02-01 05:23:44.811999","79-8076_2013","Response"
"2013-02-01 19:53:22.655679","79-8076_2013","Response"
"2013-02-02 00:27:36.159321","79-8076_2013","Response"
"2013-02-04 08:30:55.395367","79-8076_2013","Response"
"2013-02-04 15:15:25.486740","26-761_2013","Assigned to analyst"
"2013-02-04 19:08:48.815357","26-761_2013","Response"
"2013-02-04 20:09:58.565618","26-761_2013","Response"
"2013-02-04 21:19:51.356923","55-9496_2013","Close"
"2013-02-05 00:23:06.915165","26-761_2013","Response"
"2013-02-05 01:36:33.730877","26-761_2013","Response"
"2013-02-05 06:31:31.612221","26-761_2013","Response"
"2013-02-05 06:58:37.981645","26-761_2013","Response"
"2013-02-05 09:08:15.046842","26-761_2013","Response"
"2013-02-05 09:11:24.593481","26-761_2013","Response"
"2013-02-05 13:22:13.540904","26-761_2013","Response"
"2013-02-05 15:01:57.443400","26-761_2013","Response"
"2013-02-05 15:46:50.874155","26-761_2013","Response"
"2013-02-06 00:54:04.736050","26-761_2013","Close"
"2013-02-06 18:53:10.101891","68-9698_2013","Assigned to analyst"
